course_instance_id,course_name,template_id,course_id,start_datetime,end_datetime,status
C300132_20250626,Evening Pilates Reformer Session,100225,300132,2025-06-26 19:00:00,2025-06-26 21:00:00,present
C300298_20250626,Weekend Dance Aerobic Class,100225,300298,2025-06-26 19:00:00,2025-06-26 21:00:00,absent
C300453_20250626,Weekend Pilates Mat Program,100158,300453,2025-06-26 19:00:00,2025-06-26 21:00:00,absent
C300012_20250626,Afternoon Martial Arts MMA Program,100225,300012,2025-06-26 19:00:00,2025-06-26 21:00:00,absent
C300213_20250627,Weekend Yoga Hot Program,100205,300213,2025-06-27 09:00:00,2025-06-27 11:00:00,present
C300149_20250627,Weekend Weightlifting Technique Class,100100,300149,2025-06-27 09:00:00,2025-06-27 11:00:00,absent
C300303_20250627,Afternoon Martial Arts Kickboxing Class,100051,300303,2025-06-27 09:00:00,2025-06-27 11:00:00,absent
C300429_20250627,Evening Pilates Clinical Session,100297,300429,2025-06-27 09:00:00,2025-06-27 11:00:00,present
C300373_20250627,Evening Pilates Clinical Workshop,100221,300373,2025-06-27 09:00:00,2025-06-27 11:00:00,absent
C300228_20250627,Weekend Pilates Reformer Class,100007,300228,2025-06-27 14:00:00,2025-06-27 16:00:00,present
C300106_20250627,Weekend Martial Arts Kickboxing Program,100007,300106,2025-06-27 14:00:00,2025-06-27 16:00:00,present
C300329_20250627,Morning Cycling HIIT Session,100022,300329,2025-06-27 14:00:00,2025-06-27 16:00:00,absent
C300090_20250627,Weekend Weightlifting Strength Program,100145,300090,2025-06-27 14:00:00,2025-06-27 16:00:00,present
C300203_20250627,Weekend Yoga Advanced Workshop,100125,300203,2025-06-27 18:00:00,2025-06-27 20:00:00,absent
C300163_20250627,Afternoon Martial Arts Kickboxing Workshop,100030,300163,2025-06-27 18:00:00,2025-06-27 20:00:00,absent
C300219_20250627,Morning Cycling HIIT Session,100125,300219,2025-06-27 18:00:00,2025-06-27 20:00:00,present
C300482_20250627,Morning Yoga Advanced Session,100189,300482,2025-06-27 18:00:00,2025-06-27 20:00:00,present
C300248_20250627,Morning Weightlifting Power Session,100271,300248,2025-06-27 18:00:00,2025-06-27 20:00:00,absent
C300472_20250627,Morning Cycling Endurance Session,100261,300472,2025-06-27 18:00:00,2025-06-27 20:00:00,present
C300499_20250627,Evening Weightlifting Power Workshop,100172,300499,2025-06-27 18:00:00,2025-06-27 20:00:00,absent
C300271_20250627,Morning Cycling HIIT Class,100271,300271,2025-06-27 18:00:00,2025-06-27 20:00:00,absent
C300266_20250627,Afternoon Dance Aerobic Class,100261,300266,2025-06-27 18:00:00,2025-06-27 20:00:00,present
C300475_20250627,Evening Pilates Reformer Class,100171,300475,2025-06-27 19:00:00,2025-06-27 21:00:00,absent
C300367_20250627,Weekend Dance Aerobic Workshop,100169,300367,2025-06-27 19:00:00,2025-06-27 21:00:00,absent
C300466_20250627,Afternoon Weightlifting Technique Workshop,100174,300466,2025-06-27 19:00:00,2025-06-27 21:00:00,absent
C300496_20250627,Afternoon Cycling HIIT Session,100169,300496,2025-06-27 19:00:00,2025-06-27 21:00:00,present
C300303_20250628,Afternoon Martial Arts Kickboxing Class,100051,300303,2025-06-28 09:00:00,2025-06-28 11:00:00,present
C300099_20250628,Weekend Martial Arts Boxing Session,100184,300099,2025-06-28 09:00:00,2025-06-28 11:00:00,absent
C300373_20250628,Evening Pilates Clinical Workshop,100221,300373,2025-06-28 09:00:00,2025-06-28 11:00:00,absent
C300348_20250628,Weekend Pilates Group Program,100057,300348,2025-06-28 09:00:00,2025-06-28 11:00:00,present
C300304_20250628,Evening Cycling Endurance Workshop,100195,300304,2025-06-28 09:00:00,2025-06-28 11:00:00,absent
C300269_20250628,Morning Dance Zumba Class,100291,300269,2025-06-28 14:00:00,2025-06-28 16:00:00,absent
C300283_20250628,Afternoon Weightlifting Strength Program,100168,300283,2025-06-28 14:00:00,2025-06-28 16:00:00,absent
C300233_20250628,Evening Cycling Endurance Session,100254,300233,2025-06-28 14:00:00,2025-06-28 16:00:00,absent
C300408_20250628,Morning Cycling Endurance Program,100093,300408,2025-06-28 14:00:00,2025-06-28 16:00:00,present
C300043_20250628,Weekend Dance Hip-hop Class,100144,300043,2025-06-28 14:00:00,2025-06-28 16:00:00,present
C300005_20250628,Evening Cycling Endurance Class,100168,300005,2025-06-28 14:00:00,2025-06-28 16:00:00,present
C300209_20250628,Morning Cycling HIIT Workshop,100239,300209,2025-06-28 14:00:00,2025-06-28 16:00:00,present
C300088_20250628,Afternoon Martial Arts Kickboxing Workshop,100291,300088,2025-06-28 14:00:00,2025-06-28 16:00:00,absent
C300497_20250628,Morning Martial Arts MMA Class,100180,300497,2025-06-28 18:00:00,2025-06-28 20:00:00,present
C300150_20250628,Morning Weightlifting Strength Workshop,100180,300150,2025-06-28 18:00:00,2025-06-28 20:00:00,present
C300277_20250628,Evening Dance Hip-hop Session,100079,300277,2025-06-28 18:00:00,2025-06-28 20:00:00,absent
C300224_20250628,Evening Yoga Beginner Class,100236,300224,2025-06-28 19:00:00,2025-06-28 21:00:00,present
C300405_20250628,Afternoon Weightlifting Power Workshop,100299,300405,2025-06-28 19:00:00,2025-06-28 21:00:00,absent
C300030_20250628,Weekend Dance Aerobic Class,100247,300030,2025-06-28 19:00:00,2025-06-28 21:00:00,absent
C300303_20250629,Afternoon Martial Arts Kickboxing Class,100051,300303,2025-06-29 09:00:00,2025-06-29 11:00:00,absent
C300233_20250629,Evening Cycling Endurance Session,100254,300233,2025-06-29 14:00:00,2025-06-29 16:00:00,present
C300270_20250629,Weekend Cycling HIIT Session,100090,300270,2025-06-29 14:00:00,2025-06-29 16:00:00,absent
C300410_20250629,Afternoon Martial Arts Boxing Workshop,100090,300410,2025-06-29 14:00:00,2025-06-29 16:00:00,absent
C300005_20250629,Evening Cycling Endurance Class,100168,300005,2025-06-29 14:00:00,2025-06-29 16:00:00,present
C300283_20250629,Afternoon Weightlifting Strength Program,100168,300283,2025-06-29 14:00:00,2025-06-29 16:00:00,present
C300156_20250629,Afternoon Martial Arts Boxing Workshop,100003,300156,2025-06-29 14:00:00,2025-06-29 16:00:00,absent
C300282_20250629,Afternoon Martial Arts Boxing Program,100141,300282,2025-06-29 18:00:00,2025-06-29 20:00:00,absent
C300407_20250629,Afternoon Yoga Beginner Class,100084,300407,2025-06-29 18:00:00,2025-06-29 20:00:00,present
C300440_20250629,Weekend Weightlifting Technique Program,100101,300440,2025-06-29 18:00:00,2025-06-29 20:00:00,absent
C300437_20250629,Afternoon Yoga Intermediate Class,100101,300437,2025-06-29 18:00:00,2025-06-29 20:00:00,absent
C300048_20250629,Afternoon Weightlifting Technique Session,100084,300048,2025-06-29 18:00:00,2025-06-29 20:00:00,absent
C300047_20250629,Evening Weightlifting Technique Workshop,100293,300047,2025-06-29 18:00:00,2025-06-29 20:00:00,present
C300042_20250629,Evening Pilates Reformer Workshop,100096,300042,2025-06-29 19:00:00,2025-06-29 21:00:00,present
C300475_20250629,Evening Pilates Reformer Class,100171,300475,2025-06-29 19:00:00,2025-06-29 21:00:00,present
C300246_20250629,Morning Dance Hip-hop Program,100289,300246,2025-06-29 19:00:00,2025-06-29 21:00:00,absent
C300140_20250630,Morning Dance Aerobic Program,100143,300140,2025-06-30 09:00:00,2025-06-30 11:00:00,absent
C300425_20250630,Afternoon Yoga Hot Program,100253,300425,2025-06-30 09:00:00,2025-06-30 11:00:00,absent
C300341_20250630,Weekend Yoga Advanced Session,100097,300341,2025-06-30 09:00:00,2025-06-30 11:00:00,absent
C300025_20250630,Evening Yoga Prenatal Program,100270,300025,2025-06-30 09:00:00,2025-06-30 11:00:00,absent
C300449_20250630,Weekend Yoga Beginner Class,100091,300449,2025-06-30 09:00:00,2025-06-30 11:00:00,absent
C300077_20250630,Morning Dance Aerobic Program,100091,300077,2025-06-30 09:00:00,2025-06-30 11:00:00,present
C300471_20250630,Afternoon Martial Arts MMA Session,100280,300471,2025-06-30 09:00:00,2025-06-30 11:00:00,present
C300307_20250630,Morning Pilates Reformer Program,100290,300307,2025-06-30 09:00:00,2025-06-30 11:00:00,present
C300450_20250630,Morning Dance Aerobic Workshop,100253,300450,2025-06-30 09:00:00,2025-06-30 11:00:00,absent
C300448_20250630,Afternoon Martial Arts Kickboxing Class,100201,300448,2025-06-30 14:00:00,2025-06-30 16:00:00,present
C300233_20250630,Evening Cycling Endurance Session,100254,300233,2025-06-30 14:00:00,2025-06-30 16:00:00,present
C300242_20250630,Evening Yoga Hot Program,100292,300242,2025-06-30 14:00:00,2025-06-30 16:00:00,absent
C300330_20250630,Afternoon Weightlifting Technique Class,100202,300330,2025-06-30 18:00:00,2025-06-30 20:00:00,absent
C300239_20250630,Morning Yoga Intermediate Program,100212,300239,2025-06-30 18:00:00,2025-06-30 20:00:00,present
C300214_20250630,Evening Martial Arts Boxing Workshop,100202,300214,2025-06-30 18:00:00,2025-06-30 20:00:00,present
C300276_20250630,Evening Dance Zumba Workshop,100219,300276,2025-06-30 18:00:00,2025-06-30 20:00:00,absent
C300114_20250630,Evening Pilates Clinical Class,100074,300114,2025-06-30 18:00:00,2025-06-30 20:00:00,absent
C300316_20250630,Afternoon Dance Zumba Program,100212,300316,2025-06-30 18:00:00,2025-06-30 20:00:00,present
C300453_20250630,Weekend Pilates Mat Program,100158,300453,2025-06-30 19:00:00,2025-06-30 21:00:00,absent
C300387_20250630,Weekend Weightlifting Olympic Workshop,100142,300387,2025-06-30 19:00:00,2025-06-30 21:00:00,present
C300037_20250630,Evening Dance Zumba Session,100166,300037,2025-06-30 19:00:00,2025-06-30 21:00:00,absent
C300466_20250630,Afternoon Weightlifting Technique Workshop,100174,300466,2025-06-30 19:00:00,2025-06-30 21:00:00,absent
C300246_20250630,Morning Dance Hip-hop Program,100289,300246,2025-06-30 19:00:00,2025-06-30 21:00:00,present
C300395_20250630,Afternoon Martial Arts Kickboxing Class,100267,300395,2025-06-30 19:00:00,2025-06-30 21:00:00,absent
C300042_20250630,Evening Pilates Reformer Workshop,100096,300042,2025-06-30 19:00:00,2025-06-30 21:00:00,absent
C300467_20250701,Weekend Yoga Hot Workshop,100019,300467,2025-07-01 09:00:00,2025-07-01 11:00:00,absent
C300325_20250701,Afternoon Martial Arts Kickboxing Workshop,100163,300325,2025-07-01 09:00:00,2025-07-01 11:00:00,present
C300280_20250701,Afternoon Martial Arts Kickboxing Program,100019,300280,2025-07-01 09:00:00,2025-07-01 11:00:00,present
C300429_20250701,Evening Pilates Clinical Session,100297,300429,2025-07-01 09:00:00,2025-07-01 11:00:00,present
C300452_20250701,Weekend Pilates Reformer Program,100156,300452,2025-07-01 09:00:00,2025-07-01 11:00:00,present
C300138_20250701,Morning Yoga Intermediate Program,100081,300138,2025-07-01 14:00:00,2025-07-01 16:00:00,absent
C300084_20250701,Morning Pilates Reformer Program,100081,300084,2025-07-01 14:00:00,2025-07-01 16:00:00,present
C300448_20250701,Afternoon Martial Arts Kickboxing Class,100201,300448,2025-07-01 14:00:00,2025-07-01 16:00:00,absent
C300408_20250701,Morning Cycling Endurance Program,100093,300408,2025-07-01 14:00:00,2025-07-01 16:00:00,absent
C300214_20250701,Evening Martial Arts Boxing Workshop,100202,300214,2025-07-01 18:00:00,2025-07-01 20:00:00,absent
C300083_20250701,Weekend Pilates Group Session,100285,300083,2025-07-01 18:00:00,2025-07-01 20:00:00,present
C300330_20250701,Afternoon Weightlifting Technique Class,100202,300330,2025-07-01 18:00:00,2025-07-01 20:00:00,present
C300163_20250701,Afternoon Martial Arts Kickboxing Workshop,100030,300163,2025-07-01 18:00:00,2025-07-01 20:00:00,present
C300440_20250701,Weekend Weightlifting Technique Program,100101,300440,2025-07-01 18:00:00,2025-07-01 20:00:00,absent
C300017_20250701,Morning Pilates Mat Class,100285,300017,2025-07-01 18:00:00,2025-07-01 20:00:00,absent
C300437_20250701,Afternoon Yoga Intermediate Class,100101,300437,2025-07-01 18:00:00,2025-07-01 20:00:00,absent
C300178_20250701,Afternoon Weightlifting Strength Class,100235,300178,2025-07-01 19:00:00,2025-07-01 21:00:00,absent
C300115_20250701,Afternoon Cycling Indoor Class,100094,300115,2025-07-01 19:00:00,2025-07-01 21:00:00,absent
C300235_20250701,Afternoon Dance Aerobic Class,100075,300235,2025-07-01 19:00:00,2025-07-01 21:00:00,absent
C300042_20250701,Evening Pilates Reformer Workshop,100096,300042,2025-07-01 19:00:00,2025-07-01 21:00:00,absent
C300385_20250701,Weekend Dance Hip-hop Session,100121,300385,2025-07-01 19:00:00,2025-07-01 21:00:00,present
C300027_20250701,Evening Martial Arts MMA Program,100252,300027,2025-07-01 19:00:00,2025-07-01 21:00:00,absent
C300414_20250701,Evening Weightlifting Power Session,100252,300414,2025-07-01 19:00:00,2025-07-01 21:00:00,absent
C300362_20250702,Weekend Cycling Indoor Class,100213,300362,2025-07-02 09:00:00,2025-07-02 11:00:00,absent
C300090_20250702,Weekend Weightlifting Strength Program,100145,300090,2025-07-02 14:00:00,2025-07-02 16:00:00,absent
C300209_20250702,Morning Cycling HIIT Workshop,100239,300209,2025-07-02 14:00:00,2025-07-02 16:00:00,absent
C300161_20250702,Afternoon Weightlifting Olympic Program,100161,300161,2025-07-02 14:00:00,2025-07-02 16:00:00,absent
C300106_20250702,Weekend Martial Arts Kickboxing Program,100007,300106,2025-07-02 14:00:00,2025-07-02 16:00:00,present
C300384_20250702,Weekend Yoga Prenatal Class,100032,300384,2025-07-02 14:00:00,2025-07-02 16:00:00,absent
C300228_20250702,Weekend Pilates Reformer Class,100007,300228,2025-07-02 14:00:00,2025-07-02 16:00:00,absent
C300440_20250702,Weekend Weightlifting Technique Program,100101,300440,2025-07-02 18:00:00,2025-07-02 20:00:00,absent
C300382_20250702,Evening Pilates Clinical Class,100282,300382,2025-07-02 18:00:00,2025-07-02 20:00:00,present
C300357_20250702,Morning Pilates Mat Session,100031,300357,2025-07-02 18:00:00,2025-07-02 20:00:00,present
C300338_20250702,Afternoon Weightlifting Technique Session,100015,300338,2025-07-02 18:00:00,2025-07-02 20:00:00,absent
C300437_20250702,Afternoon Yoga Intermediate Class,100101,300437,2025-07-02 18:00:00,2025-07-02 20:00:00,present
C300224_20250702,Evening Yoga Beginner Class,100236,300224,2025-07-02 19:00:00,2025-07-02 21:00:00,absent
C300235_20250702,Afternoon Dance Aerobic Class,100075,300235,2025-07-02 19:00:00,2025-07-02 21:00:00,absent
C300475_20250702,Evening Pilates Reformer Class,100171,300475,2025-07-02 19:00:00,2025-07-02 21:00:00,absent
C300304_20250703,Evening Cycling Endurance Workshop,100195,300304,2025-07-03 09:00:00,2025-07-03 11:00:00,absent
C300307_20250703,Morning Pilates Reformer Program,100290,300307,2025-07-03 09:00:00,2025-07-03 11:00:00,absent
C300140_20250703,Morning Dance Aerobic Program,100143,300140,2025-07-03 09:00:00,2025-07-03 11:00:00,present
C300108_20250703,Evening Martial Arts MMA Program,100207,300108,2025-07-03 14:00:00,2025-07-03 16:00:00,present
C300209_20250703,Morning Cycling HIIT Workshop,100239,300209,2025-07-03 14:00:00,2025-07-03 16:00:00,present
C300161_20250703,Afternoon Weightlifting Olympic Program,100161,300161,2025-07-03 14:00:00,2025-07-03 16:00:00,absent
C300277_20250703,Evening Dance Hip-hop Session,100079,300277,2025-07-03 18:00:00,2025-07-03 20:00:00,absent
C300249_20250703,Evening Martial Arts Kickboxing Program,100162,300249,2025-07-03 18:00:00,2025-07-03 20:00:00,present
C300370_20250703,Morning Dance Zumba Workshop,100162,300370,2025-07-03 18:00:00,2025-07-03 20:00:00,present
C300144_20250703,Morning Cycling HIIT Session,100191,300144,2025-07-03 18:00:00,2025-07-03 20:00:00,absent
C300037_20250703,Evening Dance Zumba Session,100166,300037,2025-07-03 19:00:00,2025-07-03 21:00:00,absent
C300453_20250703,Weekend Pilates Mat Program,100158,300453,2025-07-03 19:00:00,2025-07-03 21:00:00,present
C300012_20250703,Afternoon Martial Arts MMA Program,100225,300012,2025-07-03 19:00:00,2025-07-03 21:00:00,present
C300298_20250703,Weekend Dance Aerobic Class,100225,300298,2025-07-03 19:00:00,2025-07-03 21:00:00,absent
C300387_20250703,Weekend Weightlifting Olympic Workshop,100142,300387,2025-07-03 19:00:00,2025-07-03 21:00:00,present
C300385_20250703,Weekend Dance Hip-hop Session,100121,300385,2025-07-03 19:00:00,2025-07-03 21:00:00,absent
C300334_20250703,Afternoon Martial Arts Boxing Session,100142,300334,2025-07-03 19:00:00,2025-07-03 21:00:00,present
C300132_20250703,Evening Pilates Reformer Session,100225,300132,2025-07-03 19:00:00,2025-07-03 21:00:00,present
C300429_20250704,Evening Pilates Clinical Session,100297,300429,2025-07-04 09:00:00,2025-07-04 11:00:00,absent
C300149_20250704,Weekend Weightlifting Technique Class,100100,300149,2025-07-04 09:00:00,2025-07-04 11:00:00,present
C300373_20250704,Evening Pilates Clinical Workshop,100221,300373,2025-07-04 09:00:00,2025-07-04 11:00:00,present
C300213_20250704,Weekend Yoga Hot Program,100205,300213,2025-07-04 09:00:00,2025-07-04 11:00:00,present
C300086_20250704,Morning Pilates Clinical Session,100205,300086,2025-07-04 09:00:00,2025-07-04 11:00:00,absent
C300303_20250704,Afternoon Martial Arts Kickboxing Class,100051,300303,2025-07-04 09:00:00,2025-07-04 11:00:00,absent
C300476_20250704,Morning Weightlifting Power Program,100246,300476,2025-07-04 14:00:00,2025-07-04 16:00:00,absent
C300124_20250704,Morning Weightlifting Technique Session,100064,300124,2025-07-04 14:00:00,2025-07-04 16:00:00,present
C300131_20250704,Weekend Yoga Prenatal Session,100246,300131,2025-07-04 14:00:00,2025-07-04 16:00:00,absent
C300372_20250704,Evening Cycling Endurance Workshop,100266,300372,2025-07-04 14:00:00,2025-07-04 16:00:00,absent
C300228_20250704,Weekend Pilates Reformer Class,100007,300228,2025-07-04 14:00:00,2025-07-04 16:00:00,absent
C300106_20250704,Weekend Martial Arts Kickboxing Program,100007,300106,2025-07-04 14:00:00,2025-07-04 16:00:00,present
C300067_20250704,Morning Cycling Indoor Session,100246,300067,2025-07-04 14:00:00,2025-07-04 16:00:00,present
C300090_20250704,Weekend Weightlifting Strength Program,100145,300090,2025-07-04 14:00:00,2025-07-04 16:00:00,absent
C300271_20250704,Morning Cycling HIIT Class,100271,300271,2025-07-04 18:00:00,2025-07-04 20:00:00,absent
C300203_20250704,Weekend Yoga Advanced Workshop,100125,300203,2025-07-04 18:00:00,2025-07-04 20:00:00,present
C300499_20250704,Evening Weightlifting Power Workshop,100172,300499,2025-07-04 18:00:00,2025-07-04 20:00:00,absent
C300163_20250704,Afternoon Martial Arts Kickboxing Workshop,100030,300163,2025-07-04 18:00:00,2025-07-04 20:00:00,present
C300248_20250704,Morning Weightlifting Power Session,100271,300248,2025-07-04 18:00:00,2025-07-04 20:00:00,absent
C300219_20250704,Morning Cycling HIIT Session,100125,300219,2025-07-04 18:00:00,2025-07-04 20:00:00,present
C300266_20250704,Afternoon Dance Aerobic Class,100261,300266,2025-07-04 18:00:00,2025-07-04 20:00:00,present
